year,sex,age,cohort,p10_guv,p25_guv,p50_guv,p75_guv,n,p10_epuf,p25_epuf,p50_epuf,p75_epuf,p10_cens,p25_cens,p50_cens,p75_cens,gap_p10,gap_p25,gap_p50,gap_p75
2001,2,44,1982,8666.848,17624.41,30593.58,48963.18,17200,7743.924660120845,16630.395581570996,30594.849886706947,49383.388406344406,False,False,False,False,-0.11259655109116926,-0.05805279281263903,4.150741274056752e-05,0.008545513490137454
2002,2,45,1982,8218.784,17825.53,31288.0,49944.05,17013,7891.8368772853255,16911.079022754267,31191.545753080096,50607.9698162424,False,False,False,False,-0.040593347680765085,-0.05266272876092181,-0.0030875488091927153,0.013205691260265046
2003,2,46,1982,8662.561,17864.38,31790.56,51033.19,16881,7861.654410085415,17074.530671904264,31569.455990499246,51714.94541634312,False,False,False,False,-0.09701333730226884,-0.04522086733621021,-0.00697931979840024,0.013270613988942113
2004,2,47,1982,8094.612,17588.69,31802.83,51989.0,16762,7794.811767722372,17268.5060700311,32378.448881308315,52405.11911530272,False,False,False,False,-0.03774030076386785,-0.018371697767219825,0.01793776396113728,0.007972121852997628
2005,2,48,1982,7123.974,16668.12,30857.82,51834.78,16630,8045.076467846652,17605.891980360066,32413.496493643033,52817.6759410802,False,False,False,False,0.12159456962857679,0.05473570467362338,0.04918469167515298,0.018784553770521375
2006,2,49,1982,7235.04,16558.04,31246.9,52452.27,16439,8176.148803428729,17942.104318635265,33045.268080524445,53939.870578175636,False,False,False,False,0.1222853445755139,0.08027836287022644,0.05595821021737779,0.02796630512287589
1983,2,25,1983,4861.539,10359.59,19342.11,28234.87,14405,4896.220296231675,10404.468129492308,19584.8811849267,28765.29424036109,False,False,False,False,0.007108484892369646,0.004322680960873066,0.012473316078642696,0.01861186047378157
1984,2,26,1983,4778.663,10809.49,20282.29,30368.39,14689,4914.297200497041,11008.025729113371,20640.04824208757,30665.21453110153,False,False,False,False,0.027987952366688856,0.0182001664989163,0.017485186440827694,0.009726670202281325
1985,2,27,1983,4968.425,10889.91,20969.14,32014.73,14956,4746.298159227687,11011.411729408235,21453.267679709148,32274.827482748275,False,False,False,False,-0.04573790916842346,0.011095492538111245,0.022825140047134613,0.008091482101433902
1986,2,28,1983,4948.68,11359.85,22033.98,33665.15,15034,5017.437421182649,11335.6919515608,22299.721871922884,34192.90687028176,False,False,False,False,0.013798455147442823,-0.0021288813119971087,0.011988399047871384,0.015555043450714129
1987,2,29,1983,4905.211,11458.72,22529.71,34895.53,15263,4869.14333612741,11541.673093042751,22542.33025984912,34985.69656328584,False,False,False,False,-0.0073800941395406675,0.007213220433359642,0.0005600039450700007,0.002580567564640053
1988,2,30,1983,5035.44,11332.78,22538.85,35593.5,15522,4686.552425210572,11282.441023655081,22912.034078807243,35756.65924419918,False,False,False,False,-0.07180368906122128,-0.004451785762228071,0.016421791253356653,0.00457348744066363
1989,2,31,1983,4967.396,11672.13,22582.1,36048.15,15667,4825.945979394202,11648.83512267566,23131.258315027386,36277.800810618486,False,False,False,False,-0.028888985660478348,-0.001997763381524011,0.024027319569606083,0.006350461482518999
1990,2,32,1983,5132.958,11881.73,22903.71,36439.54,15772,4625.723606168446,11325.047449584818,23128.618030842234,37005.78884934757,False,False,False,False,-0.10404928708089435,-0.047985065059002754,0.009771820376572591,0.015419906972717803
1991,2,33,1983,5606.167,12305.77,23507.29,37442.4,15598,5096.515584396939,11891.86969692619,23629.29952765853,37837.76721749242,False,False,False,False,-0.0953101543258419,-0.034213310202254946,0.00517686160020995,0.010503984443528413
1992,2,34,1983,5907.176,12992.48,24131.25,38356.02,15493,5416.667132906258,12488.427000867207,24675.928049906288,39120.37373765631,False,False,False,False,-0.08668717685688342,-0.03956835302652768,0.022320514520313688,0.019731908019947463
1993,2,35,1983,5921.826,12919.68,24133.57,38534.44,15508,5284.722771871888,12477.817655808623,24662.03960206881,39488.62293426494,False,False,False,False,-0.11382468498921372,-0.03479924991868952,0.021661385934813635,0.024460216557756823
1994,2,36,1983,5930.604,13228.81,24375.3,39040.74,15823,5320.861462775558,12511.214790850634,24447.201315455262,39834.55743753593,False,False,False,False,-0.10849084345987078,-0.05577160164347341,0.00294541924316029,0.02012909659743426
1995,2,37,1983,6184.728,13596.54,24912.2,40092.25,16092,5635.287338257636,12679.396511079682,24936.146471790038,40574.06883545498,False,False,False,False,-0.09303488961612691,-0.06983699449610875,0.000960773037703163,0.011946115117544773
1996,2,38,1983,6399.334,13789.12,25364.21,40957.67,16369,5793.749759556816,12966.963747579539,25382.141803772716,41521.87327682384,False,False,False,False,-0.09941421361916292,-0.06147500259253592,0.0007067229025014933,0.013681260949465346
1997,2,39,1983,6900.979,14543.72,26166.49,42389.01,16659,6102.260264474895,13560.578365499767,26307.522029069547,42851.42763497926,False,False,False,False,-0.12300404788870867,-0.06999235139895306,0.0053753224957891355,0.010849830997409531
1998,2,40,1983,7622.291,15541.99,27824.59,44662.53,16811,6863.291424282229,14534.028898480014,27722.3143804341,44813.25577031338,False,False,False,False,-0.10488985454963605,-0.06705267284022469,-0.003682499908319439,0.0033690883312547716
1999,2,41,1983,7808.95,16046.28,28495.77,46223.73,16969,7161.740845765011,15119.2306743928,28249.088891628653,46020.816175564054,False,False,False,False,-0.08651742548811456,-0.0595095588772905,-0.008694449757888195,-0.004399482899299919
2000,2,42,1983,7924.396,16829.64,29558.62,47844.0,17176,7246.345570899292,15527.883366212769,28985.38228359717,47230.645238897174,False,False,False,False,-0.08944881974808844,-0.08050428295296762,-0.019583766561537746,-0.012902772740134604
2001,2,43,1983,8527.203,17470.8,30443.78,49190.43,17082,7616.9750755287005,16249.54682779456,29706.20279456193,48875.59006797583,False,False,False,False,-0.11288208703906419,-0.07246589501859581,-0.024525831691535927,-0.006421001148475318
2002,2,44,1983,8417.959,17784.19,31034.96,50473.93,16873,7641.302373244521,16284.742762652259,30690.476744998487,49856.36630411999,False,False,False,False,-0.09679934346833229,-0.08808121773061313,-0.011161908273338033,-0.012310767897282322
2003,2,45,1983,8540.95,17752.6,31401.17,50882.1,16758,7861.654410085415,16706.015621431507,31200.940940026492,50855.076965240034,False,False,False,False,-0.08287517379543077,-0.060763112655300475,-0.006396900671659465,-0.0005312322633978403
2004,2,46,1983,8394.413,17540.72,31271.59,51502.12,16719,7794.811767722372,16908.74552690545,31658.927795057018,51685.59802905142,False,False,False,False,-0.07410801111632977,-0.03669406025428695,0.012310170011507386,0.003556202732651179
2005,2,47,1983,6861.004,16398.04,30500.69,51679.71,16671,7928.48115671844,16906.32011359079,31830.519938001973,52118.10407431092,False,False,False,False,0.1446076992791663,0.030525707744731338,0.04267626969370549,0.008447127427111385
2006,2,48,1983,6772.156,16420.88,30835.03,52652.59,16547,8176.148803428729,17374.316207286047,32250.36472463554,53144.96722228674,False,False,False,False,0.1884017332874274,0.056439339932816676,0.04487797110549092,0.009307980072711972
1984,2,25,1984,4703.965,10445.83,19385.92,28754.54,14985,4717.725312477159,10418.310065053725,19460.61691396828,28502.923762882834,False,False,False,False,0.0029209880190421427,-0.0026380143940762,0.0038457485256033247,-0.00878899763575977
1985,2,26,1984,4829.833,10673.48,20494.52,30552.87,15287,4746.298159227687,10821.559803039128,20504.008047863612,30376.308219057202,False,False,False,False,-0.01744691218957337,0.013778262056486098,0.00046284822820559155,-0.005795655885201549
1986,2,27,1984,4716.391,10926.86,21417.03,32492.55,15313,5017.437421182649,11335.6919515608,21742.228825124814,32706.2587454869,False,False,False,False,0.06187544101603146,0.036732349461757255,0.015069998349063918,0.006555626244247638
1987,2,28,1984,4712.249,11135.91,22050.01,33912.68,15516,4869.14333612741,11361.334450963957,22361.99161777033,34264.341994970666,False,False,False,False,0.032752726525665986,0.02004085400617314,0.014049659475039398,0.010316235689647762
1988,2,29,1984,4814.999,11256.4,22521.49,35124.84,15731,4860.128440959112,11456.017039403621,22738.458063058704,35062.35518120502,False,False,False,False,0.009329028178324017,0.017578241811914513,0.009587714276929364,-0.0017805195133203707
1989,2,30,1984,4884.19,11527.35,22623.7,35768.58,15849,4659.534049070265,11482.423192351724,22798.43445437951,35778.565019646674,False,False,False,False,-0.04708800436230258,-0.0039050245618890054,0.0076938399496474935,0.00027911720890479435
1990,2,31,1984,5096.271,11698.3,22815.98,36449.11,15959,4944.739027283512,11644.062870699881,23128.618030842234,36367.75800711744,False,False,False,False,-0.030184907206839175,-0.0046471068252577725,0.013609558894732296,-0.0022344280647053267
1991,2,32,1984,5184.546,11811.56,23167.52,37042.4,15827,4942.075718203092,11737.429830732342,23320.41979527084,37065.56788652319,False,False,False,False,-0.047896848760316586,-0.006295846629744532,0.006578065076101789,0.0006252468645051338
1992,2,33,1984,5484.375,12262.73,23675.35,38273.27,15639,5416.667132906258,12337.964024953144,24074.076146250038,38518.52183400006,False,False,False,False,-0.0124224339235593,0.006116433904144921,0.016701160470557756,0.006387470900053627
1993,2,34,1984,5512.259,12398.55,23650.6,38531.5,15759,5284.722771871888,12184.221946260184,24074.84818297193,38754.63366039384,False,False,False,False,-0.04215435870343194,-0.01743769865617037,0.017779167066075834,0.005774238399547232
1994,2,35,1984,5747.968,12630.57,24025.85,39161.54,15996,5320.861462775558,12367.407724289133,24303.39424889376,39115.52210472842,False,False,False,False,-0.07721118170988668,-0.02105546303848744,0.011485687573251102,-0.0011757697423902943
1995,2,36,1984,5686.005,12679.4,24309.22,39802.04,16236,5494.405154801195,12538.514327623241,24795.264288333598,40010.540101629216,False,False,False,False,-0.03427756266880775,-0.01117357576262808,0.019796976569133217,0.005224754685728902
1996,2,37,1984,5992.393,13298.04,24881.4,40850.07,16523,5655.803336710224,12966.963747579539,24968.302535232942,40832.14116259089,False,False,False,False,-0.05780867426156376,-0.025211783128641644,0.003486585429703794,-0.0004389900185574409
1997,2,38,1984,6441.275,14189.79,25978.0,42219.5,16710,6237.866048129893,13696.184149154764,25900.704678104554,42309.004500359275,False,False,False,False,-0.03208835746033701,-0.03540542712928405,-0.0029798500008970754,0.002117736125563478
1998,2,39,1984,7244.137,15474.7,27416.83,44328.79,17012,6728.717082629636,14399.45455682742,27184.01701382373,44140.38406205041,False,False,False,False,-0.0738079532128265,-0.07201610440965361,-0.008527867600666336,-0.0042592513103719976
1999,2,40,1984,7582.162,15873.87,28416.2,45455.84,17128,6896.491184810751,14986.605843915671,27983.839230674395,45755.56651460979,False,False,False,False,-0.0947856249393833,-0.05751750269139212,-0.015332231858047135,0.006572151552251655
2000,2,41,1984,7915.338,16824.46,29438.28,47305.7,17337,7246.345570899292,15527.883366212769,28726.584227493622,46583.65009863831,False,False,False,False,-0.08830511354855633,-0.08019644527251217,-0.024472894504017174,-0.015381172322283154
2001,2,42,1984,7924.193,16757.35,30059.12,48311.93,17240,7490.025490936555,16122.597243202415,29706.20279456193,47986.94297583081,False,False,False,False,-0.056348284072706464,-0.03861512458851803,-0.01181023680791585,-0.0067495755226489
2002,2,43,1984,7990.798,17025.07,30761.88,49808.77,17106,7641.302373244521,16410.01001467266,30439.942240957684,49355.297296038385,False,False,False,False,-0.044722573281953774,-0.03679544824724655,-0.010520625585433445,-0.009145971466468701
2003,2,44,1984,8141.726,17271.07,30952.81,49904.31,17070,7493.139359612662,16214.66222080117,30463.910839080985,49749.53181382177,False,False,False,False,-0.08301434699969013,-0.06311693912775132,-0.015921054767339852,-0.0031063189901848077
2004,2,45,1984,7715.665,17239.72,31327.95,50967.28,17027,7435.051224596724,16548.984983779806,31179.247070889487,50966.07694280012,False,False,False,False,-0.03704720827813279,-0.04089125414726683,-0.004757954815075093,-2.3604779358050162e-05
2005,2,46,1984,6549.579,15910.55,30296.42,51120.19,16930,7811.885845590227,16906.32011359079,31364.138693489123,51418.53220754165,False,False,False,False,0.17624562743571612,0.060705112032250784,0.0346356066992091,0.005819129456595992
2006,2,47,1984,6939.007,16280.36,30819.41,51555.82,16762,8176.148803428729,17260.758585016203,32023.249480095852,52350.06386639783,False,False,False,False,0.1640625526159107,0.05847616180190868,0.03831749895039959,0.015288053117073083
1985,2,25,1985,4581.127,10109.62,19378.19,28868.88,15440,4556.4462328585805,10252.004023931806,19364.896489648967,28857.49280810434,False,False,False,False,-0.005402052937318877,0.013985755225858857,-0.0006862391243026316,-0.0003945230399704761
1986,2,26,1985,4760.991,10705.72,20796.35,31189.88,15550,4831.606405583292,10964.029920362085,20813.073747128026,31219.610620692038,False,False,False,False,0.014723161665223765,0.023841729330460526,0.0008038442507729839,0.000952759673099461
1987,2,27,1985,4955.706,11153.95,21768.68,32868.52,15725,5049.481978206203,11361.334450963957,21820.97569153395,33182.31014249791,False,False,False,False,0.01874601947932144,0.01842218040850212,0.0023994553659503126,0.009501546083492348
1988,2,28,1985,4825.413,11213.01,22207.32,34220.51,16000,4860.128440959112,11456.017039403621,22217.730015813082,34020.89908671378,False,False,False,False,0.007168538761315978,0.02144038629495469,0.00046865522942180827,-0.005850157118772273
1989,2,29,1985,4739.412,11129.63,22389.06,35146.2,16133,4825.945979394202,11316.011262027785,22299.198663407693,34946.505368026985,False,False,False,False,0.018093696100486237,0.016607727420473884,-0.004021703257132732,-0.005698030093824351
1990,2,30,1985,4933.574,11549.95,22468.26,35777.58,16143,4785.231316725979,11484.55516014235,22650.094899169635,35251.204033214715,False,False,False,False,-0.030529308905878943,-0.005678004810229164,0.008060395112318432,-0.01482175459702738
1991,2,31,1985,5345.164,11811.56,22857.1,36409.2,15911,5096.515584396939,11582.989964538496,23011.540062883145,36293.368555553956,False,False,False,False,-0.04763513940320189,-0.01954107337976519,0.006734040786517086,-0.0031864497982635105
1992,2,32,1985,5382.061,12262.73,23517.36,37710.54,15676,5416.667132906258,12187.501049039081,23773.15019442191,37615.74397851568,False,False,False,False,0.006409319865599363,-0.006153658687669399,0.010817928920954368,-0.0025169453880363965
1993,2,33,1985,5460.88,12028.62,23433.34,38013.3,15798,5578.318481420326,12477.817655808623,23928.05032819771,38167.442241296965,False,False,False,False,0.02127743463210254,0.036663670137616004,0.02089163000013712,0.004046756361719276
1994,2,34,1985,5599.847,12236.54,23535.46,38232.55,16135,5320.861462775558,12223.600657727631,23871.973049209257,38827.90797160542,False,False,False,False,-0.05110405660169248,-0.0010579942004752428,0.014196875029846222,0.01545201866458964
1995,2,35,1985,5660.646,12583.6,23733.01,38762.32,16303,5353.522971344754,12397.632144166799,24231.735554507835,39306.12918434701,False,False,False,False,-0.055783176468739606,-0.014888880594385786,0.020796254534703892,0.013931824851678196
1996,2,36,1985,5920.661,13157.33,24615.16,40538.32,16547,5655.803336710224,12691.070901886358,24692.40968953976,40142.409048357935,False,False,False,False,-0.0457659408157939,-0.03608035017745873,0.0031333830983697416,-0.009814341892920103
1997,2,37,1985,6411.441,13887.39,25546.77,42028.3,16762,5966.654480819898,13289.366798189772,25358.281543484565,41359.764014774286,False,False,False,False,-0.07189766880409589,-0.044017007534162204,-0.007405525079340305,-0.016034676354486514
1998,2,38,1985,6933.27,14792.41,26883.92,44175.38,16987,6459.568399324451,14130.305873522237,26780.293988865953,43063.78932882967,False,False,False,False,-0.07076905906960268,-0.04579236782384406,-0.003862020226579286,-0.025485131120963678
1999,2,39,1985,7449.537,15624.53,27624.43,45622.94,17216,6896.491184810751,14721.356182961412,27585.964739243005,44429.31820983849,False,False,False,False,-0.07713912448862326,-0.05954287411855316,-0.001393406700397164,-0.026511088634169292
2000,2,40,1985,7681.126,15892.79,28487.2,46989.96,17327,7116.94654284752,15139.68628205745,28467.78617139008,46066.053986431216,False,False,False,False,-0.07628737389898338,-0.048546020600662765,-0.0006817253647778384,-0.01985763915279372
2001,2,41,1985,7860.718,16465.36,29418.03,48416.03,17335,7236.1263217522655,15487.84932024169,29071.454871601207,47225.24546827794,False,False,False,False,-0.08279192608811412,-0.061202978470305,-0.0118509911792669,-0.024902346015550744
2002,2,42,1985,7884.321,16854.71,30143.06,49222.52,17297,7516.035121224119,15282.604746489042,29437.80422479447,47977.35752381396,False,False,False,False,-0.04783734943311925,-0.09791490604845711,-0.023675007932456162,-0.02562206099205805
2003,2,43,1985,8088.905,16984.86,30637.11,49852.71,17130,7615.977709770246,15846.147170328415,30218.234138765816,49135.34006303385,False,False,False,False,-0.060244998901258444,-0.069395968973605,-0.01376649766635423,-0.01449432523518469
2004,2,44,1985,7992.68,16935.13,30990.97,50643.49,17031,7674.891586680489,16189.224440654158,30699.566346721957,50006.71549446506,False,False,False,False,-0.04057195495225497,-0.04504429971176403,-0.00944734274985646,-0.012653387014013846
2005,2,45,1985,6520.255,15851.13,29989.95,50460.25,17009,7811.885845590227,16323.343557949729,30664.56682671985,50718.96034077238,False,False,False,False,0.18073291460478577,0.029355412268908553,0.022245487457680364,0.005113914285739722
2006,2,46,1985,6562.483,15923.05,30270.45,51082.46,16941,7721.918314349355,16692.97047366699,31455.461368746637,52122.948621858144,False,False,False,False,0.16269378204556062,0.04721995610523996,0.038400631367699944,0.020164134614087795
1986,2,25,1986,4686.658,10311.76,19880.2,29820.3,15808,4831.606405583292,10592.36788916337,20255.580700329952,30290.45554269525,False,False,False,False,0.03045925302158969,0.026848739819374516,0.018706084184315998,0.01564329465377018
1987,2,26,1986,4652.737,10730.15,21018.47,31846.0,16052,4869.14333612741,11180.995808885165,21279.95976529757,31919.939647946358,False,False,False,False,0.04546236669032188,0.04115799828095255,0.01236419876463832,0.0023190964170887716
1988,2,27,1986,4811.527,10935.29,21441.85,33225.92,16227,4860.128440959112,11282.441023655081,22044.154000064544,33326.59502371962,False,False,False,False,0.010050368389849712,0.03125245133992353,0.02770282223396076,0.0030254333882251162
1989,2,28,1986,4884.19,11061.4,22121.14,34425.64,16238,4825.945979394202,11482.423192351724,22465.61059373163,34780.09343770304,False,False,False,False,-0.011996684551032555,0.03735587772862021,0.015452009534930183,0.010243559875915754
1990,2,29,1986,4992.591,11489.34,22356.6,35431.45,16230,4785.231316725979,11644.062870699881,22969.1103202847,35729.72716488731,False,False,False,False,-0.04242064769275454,0.013376776318621272,0.02702870422387683,0.0083831921737924
1991,2,30,1986,5189.18,11715.81,22730.46,35942.79,15978,5096.515584396939,12046.309563120036,23474.859661464685,36602.24828794165,False,False,False,False,-0.01801860106436197,0.027819141012372848,0.032224171632923716,0.01818115942823252
1992,2,31,1986,5543.056,12277.78,23669.33,37466.79,15724,5567.130108820321,12638.889976781269,24224.5391221641,38217.59588217193,False,False,False,False,0.0043337071517135966,0.028987441952791286,0.023186015458126197,0.019841094144051486
1993,2,32,1986,5619.422,12429.37,23578.67,37743.2,15861,5578.318481420326,12331.019801034405,24074.84818297193,38461.037950845406,False,False,False,False,-0.0073414280781468775,-0.007944197728527341,0.02082516187456529,0.018840400579057975
1994,2,33,1986,5352.499,12328.58,23680.71,38510.09,16051,5464.668529337059,12511.214790850634,24159.58718233226,38971.71503816692,False,False,False,False,0.02073991176666533,0.014705281065003418,0.020020493422208362,0.011915842693682016
1995,2,34,1986,5746.584,12714.62,24089.45,38903.21,16287,5494.405154801195,12538.514327623241,24513.499921420716,39587.89355125989,False,False,False,False,-0.04487526140074804,-0.013947458951122446,0.017449997681373283,0.017446586616431694
1996,2,35,1986,5957.906,13200.09,24733.79,39721.67,16565,5655.803336710224,12829.017324732948,24830.35611238635,40556.248316897705,False,False,False,False,-0.05203691980769403,-0.028514064049426562,0.003896616491793078,0.020792975283593126
1997,2,36,1986,6327.366,13683.98,25807.14,41781.5,16878,6102.260264474895,13289.366798189772,25493.88732713956,41495.36979842929,False,False,False,False,-0.036224798104775635,-0.029261578945205688,-0.012212487059495012,-0.006871807939619737
1998,2,37,1986,7062.461,14832.78,27162.48,43534.8,17023,6594.142740977043,14264.880215174828,26914.868330518544,43602.08669544004,False,False,False,False,-0.0686117828182285,-0.039039008920879706,-0.009157749320426876,0.0015443909316901231
1999,2,38,1986,7381.898,15298.27,27816.73,45331.17,17327,6896.491184810751,14456.10652200715,27585.964739243005,45092.442362224145,False,False,False,False,-0.06801802879809256,-0.05662282814154707,-0.008330518809121404,-0.005280217991670746
2000,2,39,1986,7543.963,16006.66,29024.2,46939.5,17456,6987.547514795746,15010.287254005678,28338.387143338303,46454.251070586535,False,False,False,False,-0.07661800233034728,-0.06426910266082601,-0.023912643076844008,-0.01039155811723713
2001,2,40,1986,7872.144,16439.97,29685.89,48188.79,17359,7236.1263217522655,15614.798904833835,29198.40445619335,47733.04380664652,False,False,False,False,-0.08424442748408936,-0.051496452489502804,-0.01655778287520148,-0.009502521056417327
2002,2,41,1986,7916.89,16572.86,30248.28,49238.8,17201,7516.035121224119,16034.208258611454,29938.873232876074,49104.76279199758,False,False,False,False,-0.051959697539533625,-0.03304196153198867,-0.01028157924533208,-0.0027258986189696603
2003,2,42,1986,7719.162,16699.87,30531.47,49818.32,17065,7493.139359612662,15968.985520486001,30341.0724889234,49749.53181382177,False,False,False,False,-0.029717959072353244,-0.04475249882936118,-0.006255632644620899,-0.0013817350855576658
2004,2,43,1986,7893.146,16634.13,30578.45,51071.61,17055,7435.051224596724,16189.224440654158,30819.48652776384,50606.31639967448,False,False,False,False,-0.05978931841298072,-0.027110745795670067,0.007851656902147756,-0.009152366984099504
2005,2,44,1986,6272.501,15032.65,29855.26,51037.08,16970,7695.290534462015,16556.534180206156,31130.9480712327,51185.34158528522,False,False,False,False,0.20443336415896804,0.09655633615631785,0.04184140049724932,0.002900766523577344
2006,2,45,1986,6373.399,15382.8,30076.26,52074.6,17046,7949.033558889041,16920.085718206676,31228.34612420695,52350.06386639783,False,False,False,False,0.22091743410766257,0.09525141812915752,0.037590055729215824,0.0052758514157607225
1987,2,25,1987,4567.978,10270.29,19837.25,29734.23,16184,4688.804694048617,10639.979882648786,20197.927912824813,30296.89186923722,False,False,False,False,0.02610703106894828,0.0353633320562198,0.01801853719392678,0.018746221266937854
1988,2,26,1987,4811.527,10763.45,20827.39,31550.91,16408,4860.128440959112,11282.441023655081,21349.849937070383,31937.98689773131,False,False,False,False,0.010050368389849712,0.04709149015205115,0.024775763567118744,0.012193681500404695
1989,2,27,1987,4624.587,10833.42,21285.75,32987.84,16514,4659.534049070265,11316.011262027785,21633.550942111942,33448.79799511154,False,False,False,False,0.00752838398852369,0.04358284803369436,0.01620755920766506,0.013876842841474533
1990,2,28,1987,4900.077,11376.09,22037.59,34094.77,16459,4785.231316725979,11484.55516014235,22331.07947805457,34294.15776986952,False,False,False,False,-0.023716553488852824,0.009489318721878982,0.013229775073657654,0.005831012162782878
1991,2,29,1987,5036.284,11630.87,22532.78,35443.95,16114,5096.515584396939,11891.86969692619,22857.100196689298,35521.16922458472,False,False,False,False,0.011888578928810073,0.02219217760397001,0.014290661915646468,0.0021762594329441443
1992,2,30,1987,5488.889,12104.75,23219.45,36440.63,15883,5416.667132906258,12337.964024953144,23622.687218507846,37013.89207485943,False,False,False,False,-0.01324516091793763,0.01908307743690744,0.017217283562791032,0.015608942722834593
1993,2,31,1987,5477.028,12237.07,23480.32,37094.35,15895,5431.520626646106,12184.221946260184,23781.252473423494,37433.45296742587,False,False,False,False,-0.008343481595175728,-0.004328037710003349,0.012734935582120192,0.009100102084490988
1994,2,32,1987,5302.167,12128.69,23554.16,37713.4,16055,5320.861462775558,12367.407724289133,23871.973049209257,37821.25850567491,False,False,False,False,0.003519614418711039,0.01949088252538145,0.013402644752218135,0.002855869904397954
1995,2,33,1987,5771.943,12548.38,23918.98,38831.36,16329,5353.522971344754,12256.749960710358,24090.853371051395,38742.60045052125,False,False,False,False,-0.07525392209383908,-0.023514771143093523,0.007159954252662572,-0.002288386146518201
1996,2,34,1987,5392.326,12608.3,24387.55,39416.81,16476,5517.856913863634,12553.124479039767,24554.46326669317,39866.51620266475,False,False,False,False,0.023012712939123527,-0.0043857301836169775,0.006820884662523545,0.01134440359969193
1997,2,35,1987,6076.495,13467.01,25455.92,41427.57,16712,5831.0486971649,13018.155230879776,25493.88732713956,40952.94666380929,False,False,False,False,-0.041231185855155006,-0.03389805161810481,0.001490381854582914,-0.011522835906820943
